0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
"A MODIS Computer Software Configuration Item (CSCI) is any independently tracked and configured unit of software within the MODIS SDP S/W, including processes, scripts, and utility libraries.  Each CSCI shall be coded according to thestandards specified in the MODIS Software Development Standards and Guidelines, SDST-022 .",The L1A/Geolocation software shall follow the coding standards established by the MODIS project in MODIS Software Development Standards and Guidelines  ,0.405465108,0.348237453,0.004061484,0.065067242,1.098612289,0.248531587,0.780770351,0,5.531341155,1.319387156,1,11.63988439,0.005214089,0.025256202,0.208563548,0.070383043,0.557817225,2.995732274,0.405465108,0.348237453,0.005121002,0.022525839,0.405465108,0.095569042,1.157981582,0.649609438,4.273788428,1.257028844,1,8.526206813,0.002261392,0.012202542,0.040705058,0.067465292,0.346795882,2.890371758,0
All searchable product-specific metadata in MODIS standard products shall be formatted as specified in DID 311.,The L1A/Geolocation software shall use all applicable mandatory SDPTK 5.2 routines and any additional SDPTK routines that are useful.  ,0.405465108,0.348237453,0.005889152,0,0,0,0.276849306,0,5.531341155,2.402980866,1,12.2933551,0.012879828,0.111893263,0.193197413,0.049251865,0.280564904,2.302585093,0.405465108,0.348237453,0.004711321,0,0,0,0.878957296,0.6634245,2.72819739,0.957905511,1,11.47586327,0.001333203,0.009278187,0.022664447,0.070349204,0.330928878,2.197224577,0
"A MODIS Computer Software Configuration Item (CSCI) is any independently tracked and configured unit of software within the MODIS SDP S/W, including processes, scripts, and utility libraries.  Each CSCI within the MODIS SDP S/W systemshall employ the Earth Science Data and Information System (ESDIS)-supplied SDPTK mandatory functions to access the DAAC production environment and services.",The L1A/Geolocation software shall use all applicable mandatory SDPTK 5.2 routines and any additional SDPTK routines that are useful.  ,0.405465108,0.348237453,0.004362335,0.057837549,1.098612289,0.234896819,0.4499195,0,3.059891129,0.875389202,0.95,12.63832272,0.005977439,0.054244454,0.268984756,0.115250897,0.577511798,2.995732274,0.405465108,0.348237453,0.004711321,0,0,0,0.878957296,0.6634245,2.72819739,0.957905511,1,11.47586327,0.001333203,0.009278187,0.022664447,0.070349204,0.330928878,2.197224577,0
The spatial starting points for all CMG grids shall be defined such that vertically (latitudinal) the bottom of the first row of cells in the Northern hemisphere will touch the equator and horizontally (meridional) the left edge of the first cell on the left at the equator will be at 180 degrees West longitude.,"Shall create ECS_standard_global_metadata and MODISL1A_specific_global_metadata for each completed Level1A_data product, using Level0_open_metadata and selected metadata contained in MODIS_scan.  ",0.405465108,0.348237453,0.004206537,0.010396541,0.405465108,0.064926379,0.757125023,0,5.531341155,1.4540982,1,14.97450291,0.00292355,0.025256202,0.114018443,0.055624433,0.056818433,1.609437912,0.405465108,0.348237453,0.005121002,0,0,0,0.597894089,0,4.273788428,1.229339198,1,15.35566134,0.001476014,0.013150166,0.025092232,0.055762271,0.116653783,0.693147181,0
"A MODIS Computer Software Configuration Item (CSCI) is any independently tracked and configured unit of software within the MODIS SDP S/W, including processes, scripts, and utility libraries.  Each CSCI shall be coded according to thestandards specified in the MODIS Software Development Standards and Guidelines, SDST-022 .","Shall create ECS_standard_global_metadata and MODISL1A_specific_global_metadata for each completed Level1A_data product, using Level0_open_metadata and selected metadata contained in MODIS_scan.  ",0.405465108,0.348237453,0.004061484,0.065067242,1.098612289,0.248531587,0.780770351,0,5.531341155,1.319387156,1,11.63988439,0.005214089,0.025256202,0.208563548,0.070383043,0.557817225,2.995732274,0.405465108,0.348237453,0.005121002,0,0,0,0.597894089,0,4.273788428,1.229339198,1,15.35566134,0.001476014,0.013150166,0.025092232,0.055762271,0.116653783,0.693147181,0
Each MODIS standard data product shall be produced within the data volume and processing load allocation shown in Table B-1.,"Shall create ECS_standard_global_metadata and MODISL1A_specific_global_metadata for each completed Level1A_data product, using Level0_open_metadata and selected metadata contained in MODIS_scan.  ",0.405465108,0.348237453,0.005608716,0.021340269,0.405465108,0.093020075,0.895196278,0,5.531341155,1.47836496,1,12.03804066,0.009487817,0.040743636,0.180268514,0.048195292,0.404020678,2.302585093,0.405465108,0.348237453,0.005121002,0,0,0,0.597894089,0,4.273788428,1.229339198,1,15.35566134,0.001476014,0.013150166,0.025092232,0.055762271,0.116653783,0.693147181,0
A PGE is a script which executes one or more MODIS software processes within the ECS environment.  A PGE shall not set or redefine environmental variables.,Shall write L0_open_log_msgs to Log_messages when errors occur in the Open_Level0_file process.   ,0.405465108,0.348237453,0.005608716,0.148418257,1.098612289,0.330320799,0.867886541,0,4.122346972,1.212153984,1,13.21418401,0.005386375,0.03014769,0.123886634,0.053339918,0.249523404,2.302585093,0.405465108,0.348237453,0.005889152,0.033788759,0.405465108,0.117047695,0.753769895,0,4.273788428,1.472408831,1,15.7357698,0.000104188,0.001065139,0.001250262,0.055875243,0.039261012,0.117783036,0
"A MODIS Computer Software Configuration Item (CSCI) is any independently tracked and configured unit of software within the MODIS SDP S/W, including processes, scripts, and utility libraries.  Each CSCI within the MODIS SDP S/W systemshall employ the Earth Science Data and Information System (ESDIS)-supplied SDPTK mandatory functions to access the DAAC production environment and services.","process input data sets with the following nominal attributes: * Time transitions, including Greenwich Meridian crossing, leap year, beginning of the year, beginning of the millennium, and/or start of data collection not on a granule boundary. * Terminator crossing , International Date Line crossing, and/or Earth pole within a granule. Day, Night, or mixed  mode data.  ",0.405465108,0.348237453,0.004362335,0.057837549,1.098612289,0.234896819,0.4499195,0,3.059891129,0.875389202,0.95,12.63832272,0.005977439,0.054244454,0.268984756,0.115250897,0.577511798,2.995732274,0.405465108,0.348237453,0.004711321,0.027031007,0.405465108,0.102283638,1.005697967,0.361191841,6.000632612,1.181353055,1,5.702080872,0.00263255,0.007366818,0.118464767,0.061259863,1.257966052,2.890371758,0
A PGE is a script which executes one or more MODIS software processes within the ECS environment.  The SDST shall integrate all software processes available to the SDST software integration team into a set of PGEs that execute all processes in the MODIS TLCF.,Shall Abort_current_packet_processing if the calculated packet checksum is not the same as the packet_checksum in the MODIS_pkt.   ,0.405465108,0.348237453,0.005608716,0.088475141,1.098612289,0.273947291,0.950637279,0,5.531341155,1.733302531,1,12.60013001,0.011632297,0.257861606,0.395498097,0.060428685,0.137211201,2.302585093,0.405465108,0.348237453,0.005889152,0.136395893,1.098612289,0.313209086,0.857494532,0,4.273788428,1.339925638,1,15.45480316,0.00100907,0.005074352,0.014126981,0.058564992,0.002506467,0.405465108,0
Each MODIS Standard Product shall contain ECS core metadata with the content and format specified in DID 311.,Shall verify that the Spacecraft_indicator contained in the Level1A_Parameters is consistent with the Spacecraft_indicator found in the Level 0 file header.  ,0.405465108,0.348237453,0.006199107,0.022525839,0.405465108,0.095569042,0.505307268,0,5.531341155,2.328424797,1,13.07383271,0.012295883,0.111893263,0.221325902,0.053806941,0.635143142,2.995732274,0.405465108,0.348237453,0.005353774,0.094004837,1.098612289,0.286351807,0.836970642,0,4.273788428,1.284294964,1,12.9195222,0.001148759,0.010829457,0.018380145,0.06462216,0.030201847,0.523248144,0
Each Software process shall handle input data sets with the following error attributes: Corrupted data as indicated by Quality Assurance (QA) flags also located within the file.,Shall incorporate level1a_scan_flags into scan_quality flags.  ,0.405465108,0.348237453,0.005121002,0.016218604,0.405465108,0.081093022,0.385800762,0,3.059891129,1.27667726,1,9.303127857,0.016573847,0.160279013,0.414346174,0.068562432,0.846550699,2.995732274,0.405465108,0.348237453,0.005889152,0,0,0,0.107299456,0,0.643796736,0.262828917,0.111111111,18.35281362,0.000413196,0.002479178,0.002479178,0.182432432,0,0,0
"A MODIS Computer Software Configuration Item (CSCI) is any independently tracked and configured unit of software within the MODIS SDP S/W, including processes, scripts, and utility libraries.  Each CSCI shall be coded according to thestandards specified in the MODIS Software Development Standards and Guidelines, SDST-022 .",The L1A/Geolocation software shall use HDF Version 4.1r1 for reading and writing all HDF files.  ,0.405465108,0.348237453,0.004061484,0.065067242,1.098612289,0.248531587,0.780770351,0,5.531341155,1.319387156,1,11.63988439,0.005214089,0.025256202,0.208563548,0.070383043,0.557817225,2.995732274,0.405465108,0.348237453,0.005889152,0,0,0,0.851668084,0.157823839,2.72819739,1.069921216,1,10.93328538,0.003084435,0.030460018,0.043182085,0.05334528,0.098011466,1.504077397,0
Each MODIS standard data product shall be produced within the data volume and processing load allocation shown in Table B-1.,The L1A/Geolocation software shall follow the coding standards established by the MODIS project in MODIS Software Development Standards and Guidelines  ,0.405465108,0.348237453,0.005608716,0.021340269,0.405465108,0.093020075,0.895196278,0,5.531341155,1.47836496,1,12.03804066,0.009487817,0.040743636,0.180268514,0.048195292,0.404020678,2.302585093,0.405465108,0.348237453,0.005121002,0.022525839,0.405465108,0.095569042,1.157981582,0.649609438,4.273788428,1.257028844,1,8.526206813,0.002261392,0.012202542,0.040705058,0.067465292,0.346795882,2.890371758,0
Each MODIS standard product shall contain the MODIS product file name for all input product files as ECS archive metadata.,The L1A/Geolocation software shall use all applicable mandatory SDPTK 5.2 routines and any additional SDPTK routines that are useful.  ,0.405465108,0.348237453,0.006928414,0.023850889,0.405465108,0.098339733,0.950056614,0.605886533,4.252195072,1.276205605,1,12.36419256,0.013141159,0.043183739,0.223399695,0.05320796,0.917103078,2.995732274,0.405465108,0.348237453,0.004711321,0,0,0,0.878957296,0.6634245,2.72819739,0.957905511,1,11.47586327,0.001333203,0.009278187,0.022664447,0.070349204,0.330928878,2.197224577,0
Each software process shall perform quality checks on the input and output data and report on the degree to which the product conforms to instrument specification or science data accuracy specifications.,The L1A/Geolocation software shall use all applicable mandatory SDPTK 5.2 routines and any additional SDPTK routines that are useful.  ,0.405465108,0.348237453,0.005608716,0.016218604,0.405465108,0.081093022,0.473228805,0,4.122346972,2.274898062,1,11.23971104,0.036188694,0.559908214,0.904717355,0.063630876,0.061460805,1.609437912,0.405465108,0.348237453,0.004711321,0,0,0,0.878957296,0.6634245,2.72819739,0.957905511,1,11.47586327,0.001333203,0.009278187,0.022664447,0.070349204,0.330928878,2.197224577,0
Each software process shall trap and properly process all exceptions that may produce an abnormal terminationand report all such events using the SDPTK error message functions.,"Shall create ECS_standard_global_metadata and MODISL1A_specific_global_metadata for each completed Level1A_data product, using Level0_open_metadata and selected metadata contained in MODIS_scan.  ",0.405465108,0.348237453,0.005121002,0.062669892,1.098612289,0.235638868,0.970938097,0,4.252195072,1.395166406,1,11.93962979,0.008955714,0.038029582,0.214937133,0.096478727,0.292917012,2.995732274,0.405465108,0.348237453,0.005121002,0,0,0,0.597894089,0,4.273788428,1.229339198,1,15.35566134,0.001476014,0.013150166,0.025092232,0.055762271,0.116653783,0.693147181,0
"A MODIS Computer Software Configuration Item (CSCI) is any independently tracked and configured unit of software within the MODIS SDP S/W, including processes, scripts, and utility libraries.  Each CSCI within the MODIS SDP S/W systemshall employ the Earth Science Data and Information System (ESDIS)-supplied SDPTK mandatory functions to access the DAAC production environment and services.","Shall create ECS_standard_global_metadata and MODISL1A_specific_global_metadata for each completed Level1A_data product, using Level0_open_metadata and selected metadata contained in MODIS_scan.  ",0.405465108,0.348237453,0.004362335,0.057837549,1.098612289,0.234896819,0.4499195,0,3.059891129,0.875389202,0.95,12.63832272,0.005977439,0.054244454,0.268984756,0.115250897,0.577511798,2.995732274,0.405465108,0.348237453,0.005121002,0,0,0,0.597894089,0,4.273788428,1.229339198,1,15.35566134,0.001476014,0.013150166,0.025092232,0.055762271,0.116653783,0.693147181,0
"A PGE is a script which executes one or more MODIS software processes within the ECS environment.  The SDST shall integrate subsets of these processes into sets of PGEs that execute in the GSFC DAAC, EDC DAAC, and the NSIDC DAAC as specified in Table B-1.","Shall create ECS_standard_global_metadata and MODISL1A_specific_global_metadata for each completed Level1A_data product, using Level0_open_metadata and selected metadata contained in MODIS_scan.  ",0.405465108,0.348237453,0.004907626,0.07520387,1.098612289,0.254017814,0.69685165,0,5.531341155,1.509307651,1,16.77496105,0.010005284,0.257861606,0.40021135,0.06558032,0.255351705,2.995732274,0.405465108,0.348237453,0.005121002,0,0,0,0.597894089,0,4.273788428,1.229339198,1,15.35566134,0.001476014,0.013150166,0.025092232,0.055762271,0.116653783,0.693147181,0
A PGE is a script which executes one or more MODIS software processes within the ECS environment.  The SDST shall integrate all software processes available to the SDST software integration team into a set of PGEs that execute all processes in the MODIS TLCF.,Shall write L0_open_log_msgs to Log_messages when errors occur in the Open_Level0_file process.   ,0.405465108,0.348237453,0.005608716,0.088475141,1.098612289,0.273947291,0.950637279,0,5.531341155,1.733302531,1,12.60013001,0.011632297,0.257861606,0.395498097,0.060428685,0.137211201,2.302585093,0.405465108,0.348237453,0.005889152,0.033788759,0.405465108,0.117047695,0.753769895,0,4.273788428,1.472408831,1,15.7357698,0.000104188,0.001065139,0.001250262,0.055875243,0.039261012,0.117783036,0
Each MODIS standard data product shall be produced within the data volume and processing load allocation shown in Table B-1.,"process input data sets with the following nominal attributes: * Time transitions, including Greenwich Meridian crossing, leap year, beginning of the year, beginning of the millennium, and/or start of data collection not on a granule boundary. * Terminator crossing , International Date Line crossing, and/or Earth pole within a granule. Day, Night, or mixed  mode data.  ",0.405465108,0.348237453,0.005608716,0.021340269,0.405465108,0.093020075,0.895196278,0,5.531341155,1.47836496,1,12.03804066,0.009487817,0.040743636,0.180268514,0.048195292,0.404020678,2.302585093,0.405465108,0.348237453,0.004711321,0.027031007,0.405465108,0.102283638,1.005697967,0.361191841,6.000632612,1.181353055,1,5.702080872,0.00263255,0.007366818,0.118464767,0.061259863,1.257966052,2.890371758,0
"A PGE is a script which executes one or more MODIS software processes within the ECS environment greenwich meridian.  Each PGE shall be provided with one or more sets of production rules, which specify the inputs, outputs, and activation conditions for the PGE.",Shall Abort_current_packet_processing if the calculated packet checksum is not the same as the packet_checksum in the MODIS_pkt.   ,0.405465108,0.348237453,0.005121002,0.083559855,1.098612289,0.266797989,0.694522664,0,4.122346972,1.09139205,1,13.73012355,0.004374891,0.03014769,0.15749608,0.050175921,0.331537767,2.995732274,0.405465108,0.348237453,0.005889152,0.136395893,1.098612289,0.313209086,0.857494532,0,4.273788428,1.339925638,1,15.45480316,0.00100907,0.005074352,0.014126981,0.058564992,0.002506467,0.405465108,0
"A PGE is a script which executes one or more MODIS software processes within the ECS environment greenwich meridian.  Each PGE shall be provided with one or more sets of production rules, which specify the inputs, outputs, and activation conditions for the PGE.",Shall verify that the Spacecraft_indicator contained in the Level1A_Parameters is consistent with the Spacecraft_indicator found in the Level 0 file header.  ,0.405465108,0.348237453,0.005121002,0.083559855,1.098612289,0.266797989,0.694522664,0,4.122346972,1.09139205,1,13.73012355,0.004374891,0.03014769,0.15749608,0.050175921,0.331537767,2.995732274,0.405465108,0.348237453,0.005353774,0.094004837,1.098612289,0.286351807,0.836970642,0,4.273788428,1.284294964,1,12.9195222,0.001148759,0.010829457,0.018380145,0.06462216,0.030201847,0.523248144,0
"The allowed grid resolutions for Climate Modeling Grid (CMG) products shall use an equal angle grid at 1.0 degree (111 km), 0.5 degree (57 km), and/or 0.25 degree (28.5 km) resolution.",Shall incorporate level1a_scan_flags into scan_quality flags.  ,0.405465108,0.348237453,0.003926101,0.040689344,1.098612289,0.211428034,0.487359221,0,4.744026831,1.137847834,0.8,20.23800065,0.002836816,0.02082787,0.076594023,0.068129961,0.67757276,1.609437912,0.405465108,0.348237453,0.005889152,0,0,0,0.107299456,0,0.643796736,0.262828917,0.111111111,18.35281362,0.000413196,0.002479178,0.002479178,0.182432432,0,0,0
